ingredient_seq,ingredient_code,ingredient_name
1022,M051757,포비돈요오드
1023,M051762,포황
1024,M051765,폴리삭카리드철착염
1025,M051766,폴리솔베이트
1026,M051781,푸마르산나트륨
1027,M051783,푸마르산철
1028,M051785,테가푸르
1029,M051790,보글리보스
1030,M051799,페노피브레이트
1031,M051800,프로자임
1032,M051803,프로테아제
1033,M051806,중쇄지방산트리글리세라이드
1034,M051825,염산플라복세이트
1035,M051827,플루르비프로펜
1036,M051832,플루오로메톨론
1037,M051839,플루옥시메스테론
1038,M051841,플루페남산
1039,M051845,프록시필린
1040,M051849,피란텔파모산
1041,M051854,피로인산나트륨
1042,M051865,인산피리독살
1043,M051876,피코황산나트륨
1044,M051882,피페로닐부톡시드
1045,M051885,피페미드산
1046,M051889,피프린히드리네이트(콜톤)
1047,M051891,핀돌롤
1048,M051892,필발
1049,M051901,하수오
1050,M051905,할시노니드
1051,M051914,헤모글로빈
1052,M051916,헤미셀룰라제
1053,M051925,헥사메타인산나트륨
1054,M051932,현삼
1055,M051936,형개
1056,M051946,호박
1057,M051958,황단
1058,M051960,황산
1059,M051962,황산망간
1060,M051969,소회향
1061,M051971,약용효모
1062,M051981,히드로퀴논
1063,M051985,히드록소코발라민
1064,M051997,히스티딘
1065,M051999,엘히스티딘
1066,M052002,히알우로니다제
1067,M052004,희석질산이소소르비드
1068,M052006,시토스테롤
1069,M060008,규조토
1070,M060010,그레이프에센스
1071,M060011,그레이프미크론
1072,M060018,나무딸기향
1073,M060019,뉴트로닉스 에스-60
1074,M060026,디메치콘
1075,M060027,디메칠설폭사이드
1076,M060035,디에탄올아민
1077,M060038,디클로로디플루오로메탄
1078,M060043,라벤다유
1079,M060046,레몬에센스
1080,M060051,마이크로크리스탈린왁스
1081,M060065,메타크레졸
1082,M060067,메탄올
1083,M060068,모노치오글리세롤
1084,M060073,미결정셀룰로오스
1085,M060077,밀납
1086,M060078,바나나오일
1087,M060086,벤즈알데히드
1088,M060090,설폰산폴리스티렌
1089,M060104,사이다에센스
1090,M060108,살구향
1091,M060112,유드라짓RS
1092,M060114,딸기오일
1093,M060118,세토마크로골1000
1094,M060119,세틸스테아릴알콜
1095,M060121,삼이산화철
1096,M060126,카프릴산나트륨
1097,M060131,소르빈산칼륨
1098,M060132,솔비탄모노스테아레이트
1099,M060133,모노스테아린산소르비탄
1100,M060137,솔루란씨-24
1101,M060151,스트로베리에센스
1102,M060152,스피아민트오일
1103,M060156,실리카겔
1104,M060159,계피유(신나몬유)
1105,M060161,실리콘수지
1106,M060165,아네톨
1107,M060173,아비셀
1108,M060175,아세틸디엘트립토판
1109,M060187,액화석유가스
1110,M060191,염화메칠렌
1111,M060193,오렌지미크론
1112,M060194,오렌지에센스
1113,M060199,2-옥틸도데카놀
1114,M060203,운모
1115,M060210,은박
1116,M060225,에스텔검
1117,M060234,에칠셀룰로오스
1118,M060242,장미향
1119,M060246,제인
1120,M060250,체리향
1121,M060260,카라멜
1122,M060262,카르보플934
1123,M060264,카보머
1124,M060287,텔핀레진(퀸톤)
1125,M060290,트로메타민
1126,M060297,파인에센스
1127,M060307,모노스테아린산폴리옥시에칠렌소르비탄
1128,M060308,포비돈25
1129,M060309,포비돈케이90
1130,M060310,폴리옥시에칠렌경화피마자유
1131,M060314,폴리옥시에칠렌노닐페닐에텔
1132,M060319,프로필렌글리콜모노스테아레이트
1133,M060320,프리모젤
1134,M060321,프리젤라틴화전분
1135,M060324,히드록시메칠셀룰로오스
1136,M060325,히드록시프로필전분
1137,M060326,히드록시프로필메칠셀룰로오스
1138,M060330,호박산나트륨
1139,M060331,화이트소프트파라핀
1140,M060334,황산암모늄
1141,M060339,정제쉘락(쉘락)
1142,M060500,셀레늄0ㆍ1%가루
1143,M060502,적색3호
1144,M060503,적색102호
1145,M060511,황색4호
1146,M060512,황색5호
1147,M060513,녹색2호
1148,M060514,녹색3호
1149,M060515,청색1호
1150,M060516,청색2호
1151,M060518,적색202호
1152,M060528,적색218호
1153,M060533,적색225호
1154,M060535,적색227호
1155,M060538,히드록시프로필메칠셀룰로오스2010
1156,M060542,행인가루
1157,M060543,허니후레바
1158,M060548,황색202호(1)
1159,M060550,황색203호
1160,M060552,황색205호
1161,M060553,녹색201호
1162,M060569,적색504호
1163,M060578,황산세프피롬
1164,M060580,후박가루
1165,M061119,인삼30%에탄올건조엑스
1166,M064512,산조인초
1167,M064516,실라자프릴
1168,M070002,개미산
1169,M070004,수산화나트륨
1170,M070009,감초가루
1171,M070015,강황
1172,M070016,감초(조)엑스
1173,M070017,갱미
1174,M070019,건조간장가루
1175,M070020,건조인산나트륨
1176,M070024,겐티아나엑스
1177,M070025,건조아황산나트륨
1178,M070027,겔화전분
1179,M070030,건강틴크
1180,M070032,계피틴크
1181,M070034,계피가루
1182,M070036,계지엑스
1183,M070037,경화피마자유
1184,M070038,결정셀룰로오스
1185,M070044,실로스타졸
1186,M070046,고백반
1187,M070048,고추틴크
1188,M070051,구연산니카메테이트
1189,M070052,구연산카르베타펜탄
1190,M070053,에칠말톨
1191,M070064,규산알루미늄
1192,M070072,글루콘산제일철
1193,M070080,글리세린지방산에스테르
1194,M070086,길경유동엑스
1195,M070096,글리세로인산나트륨
1196,M070100,글리시리진산암모늄
1197,M070102,나이아신아미드
1198,M070106,남성포
1199,M070119,녹각
1200,M070122,뉴라제
1201,M070126,메타독신
1202,M070142,니세르골린
1203,M070146,1N염산
1204,M070151,대황유동엑스
1205,M070153,대황엑스
1206,M070156,당귀엑스
1207,M070162,데히물스이
1208,M070169,젤라틴가수분해물
1209,M070170,동과자
1210,M070183,흑딸기향
1211,M070188,모메타손푸로에이트
1212,M070197,염산푸르설티아민
1213,M070200,중주석산-베타-디메칠아미노에탄올
1214,M070220,미바셋
1215,M070225,디히드록시알루미늄아미노아세테이트
1216,M070242,디이소프로판올아민
1217,M070253,허브향85ㆍ593
1218,M070265,디메칠이소소르비드
1219,M070267,단미시럽
1220,M070278,베타카로틴10%수용성분말
1221,M070306,라우린산디에탄올아미드
1222,M070311,라즈베리향
1223,M070312,라브라필엠1944씨ㆍ에스
1224,M070313,리바비린
1225,M070331,이데베논
1226,M070334,레보놀게스트렐
1227,M070337,레몬향
1228,M070341,라우릴알코올
1229,M070342,라임향
1230,M070354,바나나향코톤
1231,M070355,말레인산
1232,M070356,말레인산트리메부틴
1233,M070357,마이크로크리스탈린셀룰로오즈
1234,M070360,비닐아세테이트아크릴레이트다중합체31%액
1235,M070369,쇠뜨기건조엑스
1236,M070377,메탄설폰산
1237,M070379,마늘정유
1238,M070382,말레인산메칠에르고메트린
1239,M070408,인산이나트륨
1240,M070414,알디옥사
1241,M070420,엘아세틸엘시스테인
1242,M070421,인산삼칼슘
1243,M070422,세포테탄나트륨
1244,M070426,재조합사람에리스로포이에틴
1245,M070427,질산이소소르비드
1246,M070427,질산이소소르비드/염화나트륨
1247,M070428,멸균증류수
1248,M070436,미리스틸-감마피콜리니움클로라이드
1249,M070442,밀크미크론
1250,M070448,비닐아세테이트아크릴레이트다중합체41%액
1251,M070455,백편두
1252,M070456,백개자
1253,M070460,백색쉘락
1254,M070462,말로틸레이트
1255,M070463,프로피온산플루티카손
1256,M070465,바닐라향
1257,M070472,배농산급탕수침건조엑스
1258,M070482,염산바니디핀속방립
1259,M070494,변성전분
1260,M070522,아르테미시아75-3842
1261,M070523,부틸아세테이트
1262,M070526,흑두
1263,M070527,암청색혼합색소와이에스-1-4273
1264,M070532,브롬화피리도스티그민
1265,M070533,백당지방산에스테르
1266,M070537,불화수소산
1267,M070543,벤조페논
1268,M070556,에어로실200
1269,M070601,디플루프레드네이트
1270,M070602,생고무
1271,M070605,몰시도민
1272,M070611,살리실산글리콜
1273,M070613,산화철
1274,M070616,사과향
1275,M070617,셀룰로오스
1276,M070626,세폭시틴나트륨
1277,M070630,세틸팔미테이트
1278,M070632,당귀작약산건조엑스
1279,M070649,포도파우더후레바
1280,M070655,스코폴리아엑스산
1281,M070657,스쿠알렌
1282,M070667,피루빈산나트륨
1283,M070676,발프로산나트륨
1284,M070681,붕산나트륨
1285,M070686,칼슘에데트산나트륨
1286,M070689,수크랄페이트겔
1287,M070702,시티딘
1288,M070712,슈퍼아미드엘9
1289,M070716,체리향코튼
1290,M070718,세푸록심나트륨
1291,M070719,세칠황산나트륨
1292,M070721,디프로피온산베타메타손
1293,M070724,나프록센나트륨
1294,M070729,스테아린산나트륨
1295,M070742,비타민D3TYPE100CWS
1296,M070751,라놀린오일
1297,M070764,P-피레피디노아세틸아미노안식향산에칠
1298,M070806,아진타미드
1299,M070808,알루미나
1300,M070833,아카시아
1301,M070865,알긴산
1302,M070875,애엽
1303,M070879,아라비아고무가루
1304,M070882,야자유지방산디에탄올아미드
1305,M070907,세파란친
1306,M070933,아미노안식향산에칠
1307,M070934,염화콜린
1308,M070943,오렌지-바나나향
1309,M070954,왁스
1310,M070956,옥틸도데칸올
1311,M070967,요오드화이소프로파마이드
1312,M070978,유드라짓E
1313,M070990,서양산사자건조엑스
1314,M070996,고과당(이성화당)
1315,M070997,이소프로필팔미테이트
1316,M071000,인산나트륨
1317,M071015,이부프로펜리신
1318,M071022,인산수소나트륨
1319,M071030,인삼유동엑스
1320,M071033,인삼엑스
1321,M071036,비텝솔더블유-45
1322,M071051,아세틸화모노글리세라이드
1323,M071068,오령산건조엑스
1324,M071088,염소
1325,M071092,염화알루미늄6수화물
1326,M071095,염산옥소메마진
1327,M071100,애플미크론
1328,M071101,오렌지향
1329,M071104,"1,3-디브로모-5,5-디메틸히단토인"
1330,M071113,제이인산암모늄
1331,M071115,제이인산칼슘
1332,M071118,제삼인산칼슘
1333,M071119,전분글리콜산나트륨
1334,M071129,소합향
1335,M071145,질산암모늄
1336,M071150,질산치아민
1337,M071155,자두향
1338,M071158,작약엑스
1339,M071161,제삼인산나트륨
1340,M071163,적색40호
1341,M071164,에탄올95%
1342,M071211,천연고무
1343,M071232,정제란인지질
1344,M071233,초산비닐수지
1345,M071237,췌장성효소
1346,M071246,치오글리콜산
1347,M071253,초산칼슘
1348,M071260,천궁건조엑스
1349,M071309,테트라하이드로후란
1350,M071320,원지가루
1351,M071329,트리스(히드록시메칠)아미노메탄
1352,M071332,트리에탄올아민
1353,M071340,주석산나트륨
1354,M071352,탈지분유
1355,M071401,캐레웨이유
1356,M071402,인산일수소나트륨ㆍ12H2O
1357,M071403,카르비녹사민 레지네이트
1358,M071414,카제인
1359,M071431,콜라후레바
1360,M071481,코코아향
1361,M071531,페닐에칠알콜
1362,M071543,퍼메트린
1363,M071547,피프린히드리네이트
1364,M071554,폴리부텐
1365,M071555,폴리옥시에칠렌라우릴에텔황산나트륨
1366,M071564,폴리비닐아세트디에칠아미노아세테이트
1367,M071567,포도향
1368,M071568,폴리옥시에칠렌100스테아레이트
1369,M071571,폴리비닐알코올
1370,M071589,폴리옥시에칠렌세칠에텔
1371,M071590,폴리인산나트륨
1372,M071592,플루오시노니드
1373,M071604,프로부콜
1374,M071610,프로필갈레이트
1375,M071612,플루로닉-에프68
1376,M071634,피록시캄
1377,M071682,프로판
1378,M071691,피모짓
1379,M071714,오렌지민트향
1380,M071715,황산구리
1381,M071724,황산칼슘
1382,M071725,황색바셀린
1383,M071728,해합분
1384,M071732,활석
1385,M071739,향료
1386,M071743,훽티이스
1387,M071782,혼합초록색
1388,M071788,헤모코아귤라제
1389,M071809,스테아린산알루미늄
1390,M071814,산초30%에탄올연조엑스
1391,M071820,밀크향
1392,M071842,아스피린리신
1393,M071843,박하향
1394,M071874,동물담
1395,M071878,파미드론산나트륨
1396,M071880,마크로골6000
1397,M071904,염화알루미늄
1398,M071927,이산화망간
1399,M071938,식약청인정타르색소
1400,M071944,연육
1401,M071951,염산세트락세이트
1402,M071958,아르니카틴크
1403,M071967,우라실
1404,M080020,간장말
1405,M080022,가용성전분
1406,M080024,경화식물유
1407,M080210,아스코르빈산나트륨
1408,M080221,스코폴리아엑스
1409,M080229,페퍼민트
1410,M080233,에칠바닐린
1411,M080244,드링크향
1412,M080248,경질유동파라핀
1413,M080251,폴리에칠렌글리콜300(피이지300)
1414,M080256,카르복시메칠전분
1415,M080261,아디핀산
1416,M080263,에데트산
1417,M080266,염산딜티아젬
1418,M080268,베자피브레이트
1419,M080272,엘아르기닌
1420,M080276,아르기닌티디아시케이트
1421,M080289,라놀린알코올
1422,M080300,프렉셔네이티드코코넛유
1423,M080302,히드록시에칠셀룰로오스
1424,M080307,염산헵타미놀
1425,M080308,소브레롤
1426,M080313,오소판물질
1427,M080326,아니스향
1428,M080328,트록세루틴
1429,M080329,수산나프로닐
1430,M080335,세토마크로골유화왁스
1431,M080338,염산카로베린
1432,M080348,히드록시프로필메칠셀룰로오스2910
1433,M080349,히드록시프로필메칠셀룰로오스2906
1434,M080350,히드록시프로필메칠셀룰로오스2208
1435,M080356,황산마그네슘수화물
1436,M080363,폴리솔베이트40
1437,M080365,정향유
1438,M080372,염산아미로라이드
1439,M080375,클로닉신리시네이트
1440,M080377,데실올레이트
1441,M080387,염산피폭솔란
1442,M080391,구연산칼륨
1443,M080392,콩기름불검화물
1444,M080407,산화제2동
1445,M080409,티아프로펜산
1446,M080418,염산트라마돌
1447,M080428,아세피필린(에토피레이트)
1448,M080431,브로모프리드
1449,M080446,토목향
1450,M080458,엘말산엘리신
1451,M080459,레토스테인
1452,M080471,요오드화티에모늄
1453,M080475,아테놀올
1454,M080486,염산독사푸람
1455,M080501,염산카르테올롤
1456,M080503,구연산비스마스칼륨
1457,M080514,구판
1458,M080517,프라지콴텔
1459,M080518,저치환도히드록시프로필셀룰로오스
