dca_seq,dca_name,relation_seq,dca_avoid_desc,dca_avoid,avoid_seq
292,헥소프레날린,51,부정맥 또는 심정지 유도,에피네프린,471
293,헥소프레날린,51,부정맥 또는 심정지 유도,에피네프린,3864
294,헥소프레날린,51,부정맥 또는 심정지 유도,에피네프린,10425
295,헥소프레날린,51,부정맥 또는 심정지,노르에피네프린,3623
296,헥소프레날린,51,부정맥 또는 심정지,노르에피네프린,10682
297,아토르바스타틴,52,횡문근융해와 같은 중증의 근육이상 보고,푸시딘산,136
298,아토르바스타틴,52,횡문근융해와 같은 중증의 근육이상 보고,푸시딘산,156
299,트리아졸람,53,triazolam 의 약리학적 효과 및 작용(수면유도) 증가,조사마이신,125
300,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,122
301,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,123
302,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,124
303,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,145
304,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,7843
305,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,7844
306,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,7845
307,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,7846
308,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,10562
309,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,11505
310,트리아졸람,53,triazolam 의 약리학적 효과 및 작용증가,에리트로마이신,11884
311,보리코나졸,55,"Rifabutin의 혈중농도 증가, Voriconazole의 농도 감소",리파부틴,48
312,보리코나졸,55,"Rifabutin의 혈중농도 증가, Voriconazole의 농도 감소",리파부틴,3105
313,보리코나졸,55,"Phenobarbital의 혈중농도 증가, Voriconazole의 농도 감소",페노바르비탈,525
314,보리코나졸,55,"Phenobarbital의 혈중농도 증가, Voriconazole의 농도 감소",페노바르비탈,7366
315,보리코나졸,55,Sirolimus의 농도 증가,시롤리무스,49
316,보리코나졸,55,Sirolimus의 농도 증가,시롤리무스,3655
317,보리코나졸,55,Sirolimus의 농도 증가,시롤리무스,4159
318,보리코나졸,55,Sirolimus의 농도 증가,시롤리무스,6957
319,보리코나졸,55,Sirolimus의 농도 증가,시롤리무스,12352
320,보리코나졸,55,Sirolimus의 농도 증가,시롤리무스,14344
321,보리코나졸,55,Voriconazole의 농도 감소,세인트존스워트,7556
322,보리코나졸,55,Voriconazole의 농도 감소,세인트존스워트,9979
323,보리코나졸,55,Voriconazole의 농도 감소,세인트존스워트,11445
324,보리코나졸,55,Voriconazole의 농도 감소,세인트존스워트,11693
325,보리코나졸,55,Voriconazole의 농도 감소,세인트존스워트,11959
326,라미부딘,60,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소",엠트리시타빈,9
327,라미부딘,60,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소",엠트리시타빈,28
328,라미부딘,60,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소",엠트리시타빈,10173
329,라미부딘,60,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소",엠트리시타빈,11520
330,라미부딘,60,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소",엠트리시타빈,10967
331,돌루테그라비르,65,,필시카이니드,9741
332,로카세린,66,판막심장병 위험,디에틸프로피온,7268
333,로카세린,66,판막심장병 위험,디에틸프로피온,8363
334,로카세린,66,판막심장병 위험,펜디메트라진타르타르산염,2912
335,로카세린,66,판막심장병 위험,펜디메트라진타르타르산염,7186
336,로카세린,66,판막심장병 위험,펜디메트라진타르타르산염,8365
337,로카세린,66,판막심장병 위험,펜터민,4430
338,로카세린,66,판막심장병 위험,펜터민,7480
339,로카세린,66,판막심장병 위험,펜터민,8667
340,로카세린,66,폐동맥고혈압 위험 증가,마진돌,3665
341,겐타마이신,89,신독성 및 청각독성증강,푸로세미드,537
342,독시사이클린,95,두개내 고혈압,이소트레티노인,2859
343,독시사이클린,96,두개내 고혈압,이소트레티노인,2859
344,리팜피신,99,isradipine의 혈장농도 저하,이스라디핀,2201
345,리팜피신,99,혈중농도가 저하되어 보리코나졸의 약물효과 감소,보리코나졸,55
346,리팜피신,99,혈중농도가 저하되어 보리코나졸의 약물효과 감소,보리코나졸,4898
347,리팜피신,99,nifedipine의 혈장농도 저하,니페디핀,626
348,리팜피신,99,nifedipine의 혈장농도 저하,니페디핀,12434
349,리팜피신,99,nisoldipine의 작용 약화,니솔디핀,3365
350,메타사이클린,101,두개내 고혈압,아시트레틴,2692
351,메타사이클린,101,두개내 고혈압,이소트레티노인,2859
352,메타사이클린,101,두개내 고혈압,트레티노인,984
353,스피라마이신,110,심실운동 특히 Torsade de pointes에 대한 위험 증가,미졸라스틴,3348
354,메트로니다졸,110,심실부정맥(Torsade de pointes),미졸라스틴,3348
355,에리트로마이신,122,QT연장 등,피모지드,1378
356,에리트로마이신,122,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화,로바스타틴,2097
357,에리트로마이신,122,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,126
358,에리트로마이신,122,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,7871
359,에리트로마이신,122,병용을 하여도 항균작용이 증가되지 않음,클린다마이신,7885
360,에리트로마이신,122,QT연장 등,미졸라스틴,3348
361,에리트로마이신,122,병용을 하여도 항균작용이 증가되지 않음,린코마이신,100
362,에리트로마이신,122,병용을 하여도 항균작용이 증가되지 않음,린코마이신,7778
363,에리트로마이신,122,병용을 하여도 항균작용이 증가되지 않음,린코마이신,9959
364,에리트로마이신,123,QT연장 등,피모지드,1378
365,에리트로마이신,123,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화,로바스타틴,2097
366,에리트로마이신,123,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,126
367,에리트로마이신,123,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,7871
368,에리트로마이신,123,병용을 하여도 항균작용이 증가되지 않음,클린다마이신,7885
369,에리트로마이신,123,QT연장 등,미졸라스틴,3348
370,에리트로마이신,123,병용을 하여도 항균작용이 증가되지 않음,린코마이신,100
371,에리트로마이신,123,병용을 하여도 항균작용이 증가되지 않음,린코마이신,7778
372,에리트로마이신,123,병용을 하여도 항균작용이 증가되지 않음,린코마이신,9959
373,에리트로마이신,124,QT연장 등,피모지드,1378
374,에리트로마이신,124,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화,로바스타틴,2097
375,에리트로마이신,124,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,126
376,에리트로마이신,124,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,7871
377,에리트로마이신,124,병용을 하여도 항균작용이 증가되지 않음,클린다마이신,7885
378,에리트로마이신,124,QT연장 등,미졸라스틴,3348
379,에리트로마이신,124,병용을 하여도 항균작용이 증가되지 않음,린코마이신,100
380,에리트로마이신,124,병용을 하여도 항균작용이 증가되지 않음,린코마이신,7778
381,에리트로마이신,124,병용을 하여도 항균작용이 증가되지 않음,린코마이신,9959
382,에리트로마이신,145,QT연장 등,피모지드,1378
383,에리트로마이신,145,횡문근융해증/근육병증 및 이에 수반되는 급격한 신기능악화,로바스타틴,2097
384,에리트로마이신,145,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,126
385,에리트로마이신,145,병용을 하여도 항균작용이 증가되지 않음,클로람페니콜,7871
386,에리트로마이신,145,병용을 하여도 항균작용이 증가되지 않음,클린다마이신,7885
387,에리트로마이신,145,QT연장 등,미졸라스틴,3348
388,에리트로마이신,145,병용을 하여도 항균작용이 증가되지 않음,린코마이신,100
389,에리트로마이신,145,병용을 하여도 항균작용이 증가되지 않음,린코마이신,7778
390,에리트로마이신,145,병용을 하여도 항균작용이 증가되지 않음,린코마이신,9959
391,네틸마이신,150,신독성 및 청각독성증강,푸로세미드,537
392,헥소프레날린,163,부정맥 또는 심정지 유도,에피네프린,377
393,헥소프레날린,163,부정맥 또는 심정지 유도,에피네프린,471
394,헥소프레날린,163,부정맥 또는 심정지 유도,에피네프린,3864
395,헥소프레날린,163,부정맥 또는 심정지 유도,에피네프린,10425
396,헥소프레날린,163,부정맥 또는 심정지,노르에피네프린,3623
397,헥소프레날린,163,부정맥 또는 심정지,노르에피네프린,10682
398,사이클로스포린,207,신독성 증가,타크로리무스,3134
399,사이클로스포린,207,신독성 증가,타크로리무스,8173
400,덱사메타손,213,1. 아킬레스건 파열 및 손상<특히 노인>2. 심혈관계 부작용 증가,스파플록사신,2076
401,덱스트로메토르판,216,"경련, 반사항진, 이상고열, 혼수 등",라사길린,11933
402,벤세라지드,231,"혈압 변동, 빈맥·심실세동등의 부정맥 위험 증가",할로탄,557
403,메틸프레드니솔론,249,1. 아킬레스건 파열 및 손상<특히 노인>2. 심혈관계 부작용 증가,스파플록사신,2076
404,메틸프레드니솔론,250,1. 아킬레스건 파열 및 손상<특히 노인>2. 심혈관계 부작용 증가,스파플록사신,2076
405,메토트렉세이트,253,"엽산 의존 대사 경로에서 구내염, 골수억제 및 신경독성과 같은 독성을 잠재적으로 유발하는 메토트렉세이트의 효과 증가",아산화질소,345
406,메트로니다졸,254,심실부정맥(Torsade de pointes),미졸라스틴,3348
407,설파메톡사졸,313,신세뇨관에서 methotrexate 배설이 지연되어 methotrexate의 혈액학적 독성 증가 ,메토트렉세이트,253
408,아미트리프틸린,344,"이상고열, 전신경련, 발한, 불온, 혼수등",셀레길린염산염,7705
409,아미트리프틸린,344,"근독성, 간질, 세로토닌성 증후군(고혈압, 고열, 간대성 근경련, 정신상태 변화 등)",모클로베미드,2464
410,아세타졸아미드,347,신장결석 형성 위험 증가,메타졸아마이드,2654
411,아세타졸아미드,347,신장결석 형성 위험 증가,메타졸아마이드,5961
412,아세타졸아미드,347,신결석,토피라메이트,2793
413,디피리다몰,350,메토트렉세이트의 혈액학적 독성 증가,메토트렉세이트,253
414,아스피린,350,혈액학적 독성,메토트렉세이트,253
415,디피리다몰,351,메토트렉세이트의 혈액학적 독성 증가,메토트렉세이트,253
416,아스피린,351,혈액학적 독성,메토트렉세이트,253
417,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",인디나빌,8720
418,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",이트라코나졸,2170
419,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",이트라코나졸,2171
420,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",이트라코나졸,3700
421,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",이트라코나졸,6056
422,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",이트라코나졸,6066
423,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",넬피나비어,2960
424,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",리토나비르,12254
425,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",보리코나졸,55
426,에르고타민,367,"맥각독성(말초혈관 경련, 사지와 기타 조직의 허혈, 감각이상 등) 위험 증가",보리코나졸,4898
427,에르고타민,367,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",에리트로마이신,122
428,에르고타민,367,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",에리트로마이신,123
429,에르고타민,367,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",에리트로마이신,124
430,에르고타민,367,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",에리트로마이신,145
431,에르고타민,367,"맥각독성(혈관경련, 말단 및 기타조직 허혈)",에리트로마이신,7843
